lap_t,speed_kmh,s_m
262.440,179.0,12596.0
262.480,179.0,12598.0
262.520,181.0,12600.0
262.560,181.0,12602.0
262.600,181.0,12604.1
262.640,181.0,12606.1
262.680,181.0,12608.1
262.720,182.0,12610.1
262.760,182.0,12612.1
262.800,184.0,12614.2
262.840,184.0,12616.2
262.880,184.0,12618.2
262.920,185.0,12620.3
262.960,185.0,12622.3
263.000,186.0,12624.4
263.040,186.0,12626.5
263.080,186.0,12628.5
263.120,187.0,12630.6
263.160,187.0,12632.7
263.200,189.0,12634.8
263.240,189.0,12636.9
263.280,189.0,12639.0
263.320,190.0,12641.1
263.360,190.0,12643.2
263.400,192.0,12645.3
263.440,192.0,12647.5
263.480,192.0,12649.6
263.520,193.0,12651.7
263.560,193.0,12653.9
263.600,193.0,12656.0
263.640,193.0,12658.2
263.680,193.0,12660.3
263.720,190.0,12662.4
263.760,190.0,12664.5
263.800,186.0,12666.6
263.840,186.0,12668.7
263.880,186.0,12670.8
263.920,182.0,12672.8
263.960,182.0,12674.8
264.000,178.0,12676.8
264.040,178.0,12678.8
264.080,178.0,12680.8
264.120,174.0,12682.7
264.160,174.0,12684.7
264.200,171.0,12686.6
264.240,171.0,12688.5
264.280,171.0,12690.4
264.320,167.0,12692.3
264.360,167.0,12694.1
264.400,165.0,12696.0
264.440,165.0,12697.8
264.480,165.0,12699.6
264.520,163.0,12701.5
264.560,163.0,12703.3
264.600,160.0,12705.1
264.640,160.0,12706.8
264.680,160.0,12708.6
264.720,157.0,12710.4
264.760,157.0,12712.1
264.800,155.0,12713.9
264.840,155.0,12715.6
264.880,155.0,12717.3
264.920,153.0,12719.0
264.960,153.0,12720.7
265.000,151.0,12722.4
265.040,151.0,12724.1
265.080,151.0,12725.8
265.120,149.0,12727.4
265.160,149.0,12729.1
265.200,148.0,12730.7
265.240,148.0,12732.4
265.280,148.0,12734.0
265.320,147.0,12735.7
265.360,147.0,12737.3
265.400,146.0,12738.9
265.440,146.0,12740.5
265.480,146.0,12742.2
265.520,146.0,12743.8
265.560,146.0,12745.4
265.600,146.0,12747.0
265.640,146.0,12748.7
265.680,146.0,12750.3
265.720,146.0,12751.9
265.760,146.0,12753.5
265.800,146.0,12755.1
265.840,146.0,12756.8
265.880,146.0,12758.4
265.920,145.0,12760.0
265.960,145.0,12761.6
266.000,144.0,12763.2
266.040,144.0,12764.8
266.080,144.0,12766.4
266.120,143.0,12768.0
266.160,143.0,12769.6
266.200,141.0,12771.2
266.240,141.0,12772.7
266.280,141.0,12774.3
266.320,140.0,12775.9
266.360,140.0,12777.4
266.400,139.0,12779.0
266.440,139.0,12780.5
266.480,139.0,12782.1
266.520,138.0,12783.6
266.560,138.0,12785.1
266.600,138.0,12786.7
266.640,138.0,12788.2
266.680,138.0,12789.7
266.720,138.0,12791.3
266.760,138.0,12792.8
266.800,137.0,12794.3
266.840,137.0,12795.9
266.880,137.0,12797.4
266.920,139.0,12798.9
266.960,139.0,12800.5
267.000,140.0,12802.0
267.040,140.0,12803.6
267.080,140.0,12805.1
267.120,140.0,12806.7
267.160,140.0,12808.2
267.200,142.0,12809.8
267.240,142.0,12811.4
267.280,142.0,12813.0
267.320,143.0,12814.5
267.360,143.0,12816.1
267.400,144.0,12817.7
267.440,144.0,12819.3
267.480,144.0,12820.9
267.520,143.0,12822.5
267.560,143.0,12824.1
267.600,142.0,12825.7
267.640,142.0,12827.3
267.680,142.0,12828.8
267.720,141.0,12830.4
267.760,141.0,12832.0
267.800,140.0,12833.5
267.840,140.0,12835.1
267.880,140.0,12836.7
267.920,138.0,12838.2
267.960,138.0,12839.7
268.000,137.0,12841.3
268.040,137.0,12842.8
268.080,137.0,12844.3
268.120,135.0,12845.8
268.160,135.0,12847.3
268.200,134.0,12848.8
268.240,134.0,12850.3
268.280,134.0,12851.8
268.320,133.0,12853.3
268.360,133.0,12854.7
268.400,132.0,12856.2
268.440,132.0,12857.7
268.480,132.0,12859.2
268.520,131.0,12860.6
268.560,131.0,12862.1
268.600,130.0,12863.5
268.640,130.0,12865.0
268.680,130.0,12866.4
268.720,130.0,12867.9
268.760,130.0,12869.3
268.800,131.0,12870.7
268.840,131.0,12872.2
268.880,131.0,12873.7
268.920,131.0,12875.1
268.960,131.0,12876.6
269.000,131.0,12878.0
269.040,131.0,12879.5
269.080,131.0,12880.9
269.120,132.0,12882.4
269.160,132.0,12883.9
269.200,133.0,12885.3
269.240,133.0,12886.8
269.280,133.0,12888.3
269.320,134.0,12889.8
269.360,134.0,12891.3
269.400,136.0,12892.8
269.440,136.0,12894.3
269.480,136.0,12895.8
269.520,137.0,12897.3
269.560,137.0,12898.8
269.600,138.0,12900.4
269.640,138.0,12901.9
269.680,138.0,12903.4
269.720,139.0,12905.0
269.760,139.0,12906.5
269.800,139.0,12908.0
269.840,139.0,12909.6
269.880,139.0,12911.1
269.920,141.0,12912.7
269.960,141.0,12914.3
270.000,143.0,12915.8
270.040,143.0,12917.4
270.080,143.0,12919.0
270.120,145.0,12920.6
270.160,145.0,12922.2
270.200,147.0,12923.8
270.240,147.0,12925.5
270.280,147.0,12927.1
270.320,149.0,12928.8
270.360,149.0,12930.4
270.400,150.0,12932.1
270.440,150.0,12933.7
270.480,150.0,12935.4
270.520,147.0,12937.1
270.560,147.0,12938.7
270.600,144.0,12940.3
270.640,144.0,12941.9
270.680,144.0,12943.5
270.720,141.0,12945.1
270.760,141.0,12946.7
270.800,139.0,12948.2
270.840,139.0,12949.8
270.880,139.0,12951.3
270.920,137.0,12952.8
270.960,137.0,12954.4
271.000,133.0,12955.9
271.040,133.0,12957.3
271.080,133.0,12958.8
271.120,130.0,12960.3
271.160,130.0,12961.7
271.200,127.0,12963.1
271.240,127.0,12964.6
271.280,127.0,12966.0
271.320,126.0,12967.4
271.360,126.0,12968.8
271.400,125.0,12970.2
271.440,125.0,12971.6
271.480,125.0,12972.9
271.520,122.0,12974.3
271.560,122.0,12975.7
271.600,120.0,12977.0
271.640,120.0,12978.4
271.680,120.0,12979.7
271.720,118.0,12981.0
271.760,118.0,12982.3
271.800,117.0,12983.6
271.840,117.0,12984.9
271.880,117.0,12986.2
271.920,115.0,12987.5
271.960,115.0,12988.8
272.000,115.0,12990.1
272.040,115.0,12991.3
272.080,115.0,12992.6
272.120,114.0,12993.9
272.160,114.0,12995.2
272.200,114.0,12996.4
272.240,114.0,12997.7
272.280,114.0,12999.0
272.320,113.0,13000.2
272.360,113.0,13001.5
272.400,113.0,13002.7
272.440,113.0,13004.0
272.480,113.0,13005.2
272.520,112.0,13006.5
272.560,112.0,13007.7
272.600,111.0,13009.0
272.640,111.0,13010.2
272.680,111.0,13011.4
272.720,111.0,13012.7
272.760,111.0,13013.9
272.800,110.0,13015.1
272.840,110.0,13016.4
272.880,110.0,13017.6
272.920,110.0,13018.8
272.960,110.0,13020.0
273.000,110.0,13021.3
273.040,110.0,13022.5
273.080,110.0,13023.7
273.120,110.0,13024.9
273.160,110.0,13026.1
273.200,110.0,13027.4
273.240,110.0,13028.6
273.280,110.0,13029.8
273.320,111.0,13031.0
273.360,111.0,13032.3
273.400,112.0,13033.5
273.440,112.0,13034.8
273.480,112.0,13036.0
273.520,113.0,13037.2
273.560,113.0,13038.5
273.600,113.0,13039.8
273.640,113.0,13041.0
273.680,113.0,13042.3
273.720,115.0,13043.5
273.760,115.0,13044.8
273.800,116.0,13046.1
273.840,116.0,13047.4
273.880,116.0,13048.7
273.920,117.0,13050.0
273.960,117.0,13051.3
274.000,119.0,13052.6
274.040,119.0,13053.9
274.080,119.0,13055.2
274.120,120.0,13056.6
274.160,120.0,13057.9
274.200,122.0,13059.2
274.240,122.0,13060.6
274.280,122.0,13061.9
274.320,124.0,13063.3
274.360,124.0,13064.7
274.400,126.0,13066.1
274.440,126.0,13067.5
274.480,126.0,13068.9
274.520,129.0,13070.3
274.560,129.0,13071.7
274.600,131.0,13073.2
274.640,131.0,13074.6
274.680,131.0,13076.1
274.720,133.0,13077.5
274.760,133.0,13079.0
274.800,135.0,13080.5
274.840,135.0,13082.0
274.880,135.0,13083.5
274.920,137.0,13085.0
274.960,137.0,13086.5
275.000,139.0,13088.1
275.040,139.0,13089.6
275.080,139.0,13091.2
275.120,142.0,13092.7
275.160,142.0,13094.3
275.200,143.0,13095.9
275.240,143.0,13097.5
275.280,143.0,13099.1
275.320,145.0,13100.7
275.360,145.0,13102.3
275.400,148.0,13103.9
275.440,148.0,13105.6
275.480,148.0,13107.2
275.520,150.0,13108.9
275.560,150.0,13110.5
275.600,153.0,13112.2
275.640,153.0,13113.9
275.680,153.0,13115.6
275.720,156.0,13117.3
275.760,156.0,13119.1
275.800,158.0,13120.8
275.840,158.0,13122.6
275.880,158.0,13124.3
275.920,161.0,13126.1
275.960,161.0,13127.9
276.000,163.0,13129.7
276.040,163.0,13131.5
276.080,163.0,13133.3
276.120,165.0,13135.1
276.160,165.0,13136.9
276.200,167.0,13138.8
276.240,167.0,13140.6
276.280,167.0,13142.5
276.320,169.0,13144.4
276.360,169.0,13146.2
276.400,171.0,13148.1
276.440,171.0,13150.0
276.480,171.0,13151.9
276.520,173.0,13153.8
276.560,173.0,13155.8
276.600,174.0,13157.7
276.640,174.0,13159.6
276.680,174.0,13161.6
276.720,175.0,13163.5
276.760,175.0,13165.4
276.800,178.0,13167.4
276.840,178.0,13169.4
276.880,178.0,13171.4
276.920,180.0,13173.4
276.960,180.0,13175.4
277.000,182.0,13177.4
277.040,182.0,13179.4
277.080,182.0,13181.4
277.120,184.0,13183.4
277.160,184.0,13185.5
277.200,186.0,13187.5
277.240,186.0,13189.6
277.280,186.0,13191.7
277.320,189.0,13193.8
277.360,189.0,13195.9
277.400,191.0,13198.0
277.440,191.0,13200.1
277.480,191.0,13202.2
277.520,192.0,13204.3
277.560,192.0,13206.5
277.600,192.0,13208.6
277.640,192.0,13210.7
277.680,192.0,13212.9
277.720,190.0,13215.0
277.760,190.0,13217.1
277.800,188.0,13219.2
277.840,188.0,13221.3
277.880,188.0,13223.4
277.920,185.0,13225.5
277.960,185.0,13227.5
278.000,183.0,13229.6
278.040,183.0,13231.6
278.080,183.0,13233.6
278.120,180.0,13235.6
278.160,180.0,13237.6
278.200,176.0,13239.6
278.240,176.0,13241.6
278.280,176.0,13243.5
278.320,174.0,13245.5
278.360,174.0,13247.4
278.400,171.0,13249.3
278.440,171.0,13251.2
278.480,171.0,13253.1
278.520,169.0,13255.0
278.560,169.0,13256.9
278.600,168.0,13258.8
278.640,168.0,13260.6
278.680,168.0,13262.5
278.720,166.0,13264.4
278.760,166.0,13266.2
278.800,165.0,13268.0
278.840,165.0,13269.9
278.880,165.0,13271.7
278.920,165.0,13273.5
278.960,165.0,13275.4
279.000,164.0,13277.2
279.040,164.0,13279.0
279.080,164.0,13280.8
279.120,163.0,13282.7
279.160,163.0,13284.5
279.200,163.0,13286.3
279.240,163.0,13288.1
279.280,163.0,13289.9
279.320,162.0,13291.7
279.360,162.0,13293.5
279.400,163.0,13295.3
279.440,163.0,13297.1
279.480,163.0,13298.9
279.520,163.0,13300.7
279.560,163.0,13302.6
279.600,163.0,13304.4
279.640,163.0,13306.2
279.680,163.0,13308.0
279.720,162.0,13309.8
279.760,162.0,13311.6
279.800,162.0,13313.4
279.840,162.0,13315.2
279.880,162.0,13317.0
279.920,161.0,13318.8
279.960,161.0,13320.6
280.000,161.0,13322.4
280.040,161.0,13324.2
280.080,161.0,13325.9
280.120,161.0,13327.7
280.160,161.0,13329.5
280.200,160.0,13331.3
280.240,160.0,13333.1
280.280,160.0,13334.9
280.320,159.0,13336.6
280.360,159.0,13338.4
280.400,159.0,13340.2
280.440,159.0,13341.9
280.480,159.0,13343.7
280.520,159.0,13345.5
280.560,159.0,13347.2
280.600,159.0,13349.0
280.640,158.0,13350.8
280.680,158.0,13352.5
280.720,158.0,13354.3
280.760,158.0,13356.0
280.800,158.0,13357.8
280.840,158.0,13359.5
280.880,158.0,13361.3
280.920,159.0,13363.1
280.960,159.0,13364.8
281.000,160.0,13366.6
281.040,160.0,13368.4
281.080,160.0,13370.2
281.120,160.0,13371.9
281.160,160.0,13373.7
281.200,159.0,13375.5
281.240,159.0,13377.2
281.280,159.0,13379.0
281.320,159.0,13380.8
281.360,159.0,13382.5
281.400,157.0,13384.3
281.440,157.0,13386.0
281.480,157.0,13387.8
281.520,156.0,13389.5
281.560,156.0,13391.3
281.600,154.0,13393.0
281.640,154.0,13394.7
281.680,154.0,13396.4
281.720,152.0,13398.1
281.760,152.0,13399.8
281.800,151.0,13401.5
281.840,151.0,13403.2
281.880,151.0,13404.8
281.920,149.0,13406.5
281.960,149.0,13408.2
282.000,146.0,13409.8
282.040,146.0,13411.4
282.080,146.0,13413.0
282.120,145.0,13414.7
282.160,145.0,13416.3
282.200,144.0,13417.9
282.240,144.0,13419.5
282.280,144.0,13421.1
282.320,143.0,13422.7
282.360,143.0,13424.3
282.400,143.0,13425.8
282.440,143.0,13427.4
282.480,143.0,13429.0
282.520,142.0,13430.6
282.560,142.0,13432.2
282.600,141.0,13433.8
282.640,141.0,13435.3
282.680,141.0,13436.9
282.720,140.0,13438.5
282.760,140.0,13440.0
282.800,138.0,13441.6
282.840,138.0,13443.1
282.880,138.0,13444.6
282.920,138.0,13446.2
282.960,138.0,13447.7
283.000,138.0,13449.2
283.040,138.0,13450.8
283.080,138.0,13452.3
283.120,137.0,13453.8
283.160,137.0,13455.3
283.200,138.0,13456.9
283.240,138.0,13458.4
283.280,138.0,13459.9
283.320,138.0,13461.5
283.360,138.0,13463.0
283.400,139.0,13464.5
283.440,139.0,13466.1
283.480,139.0,13467.6
283.520,138.0,13469.2
283.560,138.0,13470.7
283.600,138.0,13472.2
283.640,138.0,13473.8
283.680,138.0,13475.3
283.720,138.0,13476.8
283.760,138.0,13478.4
283.800,137.0,13479.9
283.840,137.0,13481.4
283.880,137.0,13482.9
283.920,136.0,13484.5
283.960,136.0,13486.0
284.000,137.0,13487.5
284.040,137.0,13489.0
284.080,137.0,13490.5
284.120,137.0,13492.0
284.160,137.0,13493.6
284.200,137.0,13495.1
284.240,137.0,13496.6
284.280,137.0,13498.1
284.320,137.0,13499.7
284.360,137.0,13501.2
284.400,138.0,13502.7
284.440,138.0,13504.2
284.480,138.0,13505.8
284.520,138.0,13507.3
284.560,138.0,13508.8
284.600,138.0,13510.4
284.640,138.0,13511.9
284.680,138.0,13513.4
284.720,137.0,13515.0
284.760,137.0,13516.5
284.800,138.0,13518.0
284.840,138.0,13519.6
284.880,138.0,13521.1
284.920,138.0,13522.6
284.960,138.0,13524.2
285.000,138.0,13525.7
285.040,138.0,13527.2
285.080,138.0,13528.8
285.120,138.0,13530.3
285.160,138.0,13531.8
285.200,137.0,13533.3
285.240,137.0,13534.9
285.280,137.0,13536.4
285.320,137.0,13537.9
285.360,137.0,13539.4
285.400,137.0,13541.0
285.440,137.0,13542.5
285.480,137.0,13544.0
285.520,138.0,13545.5
285.560,138.0,13547.1
285.600,138.0,13548.6
285.640,138.0,13550.1
285.680,138.0,13551.7
285.720,139.0,13553.2
285.760,139.0,13554.7
285.800,140.0,13556.3
285.840,140.0,13557.9
285.880,140.0,13559.4
285.920,140.0,13561.0
285.960,140.0,13562.5
286.000,141.0,13564.1
286.040,141.0,13565.6
286.080,141.0,13567.2
286.120,140.0,13568.8
286.160,140.0,13570.3
286.200,141.0,13571.9
286.240,141.0,13573.5
286.280,141.0,13575.0
286.320,141.0,13576.6
286.360,141.0,13578.2
286.400,142.0,13579.7
286.440,142.0,13581.3
286.480,142.0,13582.9
286.520,144.0,13584.5
286.560,144.0,13586.1
286.600,146.0,13587.7
286.640,146.0,13589.3
286.680,146.0,13590.9
286.720,147.0,13592.6
286.760,147.0,13594.2
286.800,149.0,13595.8
286.840,149.0,13597.5
286.880,149.0,13599.1
286.920,151.0,13600.8
286.960,151.0,13602.5
287.000,153.0,13604.2
287.040,153.0,13605.9
287.080,153.0,13607.6
287.120,155.0,13609.3
287.160,155.0,13611.0
287.200,157.0,13612.7
287.240,157.0,13614.5
287.280,157.0,13616.2
287.320,158.0,13618.0
287.360,158.0,13619.7
287.400,161.0,13621.5
287.440,161.0,13623.3
287.480,161.0,13625.1
287.520,163.0,13626.9
287.560,163.0,13628.7
287.600,165.0,13630.5
287.640,165.0,13632.4
287.680,165.0,13634.2
287.720,168.0,13636.0
287.760,168.0,13637.9
287.800,170.0,13639.8
287.840,170.0,13641.7
287.880,170.0,13643.6
287.920,173.0,13645.5
287.960,173.0,13647.4
288.000,175.0,13649.3
288.040,175.0,13651.3
288.080,175.0,13653.2
288.120,177.0,13655.2
288.160,177.0,13657.1
288.200,176.0,13659.1
288.240,176.0,13661.1
288.280,176.0,13663.0
288.320,174.0,13665.0
288.360,174.0,13666.9
288.400,171.0,13668.8
288.440,171.0,13670.7
288.480,171.0,13672.6
288.520,169.0,13674.5
288.560,169.0,13676.4
288.600,165.0,13678.2
288.640,165.0,13680.1
288.680,165.0,13681.9
288.720,160.0,13683.7
288.760,160.0,13685.5
288.800,156.0,13687.2
288.840,156.0,13689.0
288.880,156.0,13690.7
288.920,149.0,13692.4
288.960,149.0,13694.0
289.000,145.0,13695.7
289.040,145.0,13697.3
289.080,145.0,13698.9
289.120,141.0,13700.5
289.160,141.0,13702.1
289.200,137.0,13703.6
289.240,137.0,13705.1
289.280,137.0,13706.6
289.320,135.0,13708.2
289.360,135.0,13709.7
289.400,133.0,13711.1
289.440,133.0,13712.6
289.480,133.0,13714.1
289.520,131.0,13715.6
289.560,131.0,13717.0
289.600,130.0,13718.5
289.640,130.0,13719.9
289.680,130.0,13721.4
289.720,129.0,13722.8
289.760,129.0,13724.2
289.800,127.0,13725.7
289.840,127.0,13727.1
289.880,127.0,13728.5
289.920,126.0,13729.9
289.960,126.0,13731.3
290.000,127.0,13732.7
290.040,127.0,13734.1
290.080,127.0,13735.5
290.120,126.0,13736.9
290.160,126.0,13738.3
290.200,125.0,13739.7
290.240,125.0,13741.1
290.280,125.0,13742.5
290.320,124.0,13743.9
290.360,124.0,13745.3
290.400,124.0,13746.6
290.440,124.0,13748.0
290.480,124.0,13749.4
290.520,124.0,13750.8
290.560,124.0,13752.1
290.600,123.0,13753.5
290.640,123.0,13754.9
290.680,123.0,13756.2
290.720,122.0,13757.6
290.760,122.0,13759.0
290.800,121.0,13760.3
290.840,121.0,13761.7
290.880,121.0,13763.0
290.920,119.0,13764.3
290.960,119.0,13765.7
291.000,118.0,13767.0
291.040,118.0,13768.3
291.080,118.0,13769.6
291.120,117.0,13770.9
291.160,117.0,13772.2
291.200,117.0,13773.5
291.240,117.0,13774.8
291.280,117.0,13776.1
291.320,118.0,13777.4
291.360,118.0,13778.7
291.400,118.0,13780.0
291.440,118.0,13781.3
291.480,118.0,13782.7
291.520,118.0,13784.0
291.560,118.0,13785.3
291.600,116.0,13786.6
291.640,116.0,13787.9
291.680,116.0,13789.2
291.720,117.0,13790.4
291.760,117.0,13791.7
291.800,120.0,13793.1
291.840,120.0,13794.4
291.880,120.0,13795.7
291.920,122.0,13797.1
291.960,122.0,13798.4
292.000,123.0,13799.8
292.040,123.0,13801.2
292.080,123.0,13802.5
292.120,125.0,13803.9
292.160,125.0,13805.3
292.200,126.0,13806.7
292.240,126.0,13808.1
292.280,126.0,13809.5
292.320,127.0,13810.9
292.360,127.0,13812.3
292.400,128.0,13813.7
292.440,128.0,13815.1
292.480,128.0,13816.6
292.520,128.0,13818.0
292.560,128.0,13819.4
292.600,131.0,13820.8
292.640,131.0,13822.3
292.680,131.0,13823.8
292.720,131.0,13825.2
292.760,131.0,13826.7
292.800,133.0,13828.1
292.840,133.0,13829.6
292.880,133.0,13831.1
292.920,135.0,13832.6
292.960,135.0,13834.1
293.000,137.0,13835.6
293.040,137.0,13837.1
293.080,137.0,13838.6
293.120,138.0,13840.2
293.160,138.0,13841.7
293.200,141.0,13843.2
293.240,141.0,13844.8
293.280,141.0,13846.4
293.320,142.0,13848.0
293.360,142.0,13849.5
293.400,145.0,13851.1
293.440,145.0,13852.7
293.480,145.0,13854.3
293.520,147.0,13856.0
293.560,147.0,13857.6
293.600,149.0,13859.2
293.640,149.0,13860.9
293.680,149.0,13862.6
293.720,152.0,13864.2
293.760,152.0,13865.9
293.800,154.0,13867.6
293.840,154.0,13869.3
293.880,154.0,13871.0
293.920,157.0,13872.8
293.960,157.0,13874.5
294.000,159.0,13876.3
294.040,159.0,13878.0
294.080,159.0,13879.8
294.120,156.0,13881.6
294.160,156.0,13883.3
294.200,154.0,13885.0
294.240,154.0,13886.7
294.280,154.0,13888.4
294.320,152.0,13890.1
294.360,152.0,13891.8
294.400,149.0,13893.5
294.440,149.0,13895.1
294.480,149.0,13896.8
294.520,145.0,13898.4
294.560,145.0,13900.0
294.600,142.0,13901.6
294.640,142.0,13903.2
294.680,142.0,13904.8
294.720,138.0,13906.4
294.760,138.0,13907.9
294.800,135.0,13909.4
294.840,135.0,13910.9
294.880,135.0,13912.4
294.920,131.0,13913.9
294.960,131.0,13915.3
295.000,128.0,13916.8
295.040,128.0,13918.2
295.080,128.0,13919.6
295.120,125.0,13921.0
295.160,125.0,13922.4
295.200,124.0,13923.8
295.240,124.0,13925.2
295.280,124.0,13926.6
295.320,122.0,13927.9
295.360,122.0,13929.3
295.400,121.0,13930.6
295.440,121.0,13932.0
295.480,121.0,13933.3
295.520,122.0,13934.7
295.560,122.0,13936.0
295.600,120.0,13937.4
295.640,120.0,13938.7
295.680,120.0,13940.0
295.720,120.0,13941.4
295.760,120.0,13942.7
295.800,119.0,13944.0
295.840,119.0,13945.3
295.880,119.0,13946.7
295.920,119.0,13948.0
295.960,119.0,13949.3
296.000,119.0,13950.6
296.040,119.0,13952.0
296.080,119.0,13953.3
296.120,117.0,13954.6
296.160,117.0,13955.9
296.200,117.0,13957.2
296.240,117.0,13958.5
296.280,117.0,13959.8
296.320,116.0,13961.1
296.360,116.0,13962.4
296.400,115.0,13963.7
296.440,115.0,13964.9
296.480,115.0,13966.2
296.520,115.0,13967.5
296.560,115.0,13968.8
296.600,115.0,13970.0
296.640,115.0,13971.3
296.680,115.0,13972.6
296.720,115.0,13973.9
296.760,115.0,13975.2
296.800,114.0,13976.4
296.840,114.0,13977.7
296.880,114.0,13979.0
296.920,115.0,13980.2
296.960,115.0,13981.5
297.000,115.0,13982.8
297.040,115.0,13984.1
297.080,115.0,13985.3
297.120,115.0,13986.6
297.160,115.0,13987.9
297.200,116.0,13989.2
297.240,116.0,13990.5
297.280,116.0,13991.8
297.320,116.0,13993.1
297.360,116.0,13994.3
297.400,117.0,13995.6
297.440,117.0,13996.9
297.480,117.0,13998.2
297.520,118.0,13999.5
297.560,118.0,14000.9
297.600,119.0,14002.2
297.640,119.0,14003.5
297.680,119.0,14004.8
297.720,119.0,14006.1
297.760,119.0,14007.5
297.800,120.0,14008.8
297.840,120.0,14010.1
297.880,120.0,14011.5
297.920,121.0,14012.8
297.960,121.0,14014.1
298.000,121.0,14015.5
298.040,121.0,14016.8
298.080,121.0,14018.2
298.120,122.0,14019.5
298.160,122.0,14020.9
298.200,122.0,14022.2
298.240,122.0,14023.6
298.280,122.0,14024.9
298.320,124.0,14026.3
298.360,124.0,14027.7
298.400,125.0,14029.1
298.440,125.0,14030.5
298.480,125.0,14031.8
298.520,126.0,14033.2
298.560,126.0,14034.6
298.600,128.0,14036.1
298.640,128.0,14037.5
298.680,128.0,14038.9
298.720,129.0,14040.3
298.760,129.0,14041.8
298.800,130.0,14043.2
298.840,130.0,14044.6
298.880,130.0,14046.1
298.920,132.0,14047.5
298.960,132.0,14049.0
299.000,133.0,14050.5
299.040,133.0,14052.0
299.080,133.0,14053.4
299.120,134.0,14054.9
299.160,134.0,14056.4
299.200,136.0,14057.9
299.240,136.0,14059.4
299.280,136.0,14060.9
299.320,137.0,14062.4
299.360,137.0,14064.0
299.400,139.0,14065.5
299.440,139.0,14067.0
299.480,139.0,14068.6
299.520,140.0,14070.1
299.560,140.0,14071.7
299.600,141.0,14073.3
299.640,141.0,14074.8
299.680,141.0,14076.4
299.720,143.0,14078.0
299.760,143.0,14079.6
299.800,143.0,14081.1
299.840,143.0,14082.7
299.880,143.0,14084.3
299.920,144.0,14085.9
299.960,144.0,14087.5
300.000,144.0,14089.1
300.040,144.0,14090.7
300.080,144.0,14092.3
300.120,143.0,14093.9
300.160,143.0,14095.5
300.200,143.0,14097.1
300.240,143.0,14098.7
300.280,143.0,14100.3
300.320,142.0,14101.9
300.360,142.0,14103.4
300.400,141.0,14105.0
300.440,141.0,14106.6
300.480,141.0,14108.1
300.520,139.0,14109.7
300.560,139.0,14111.2
300.600,136.0,14112.8
300.640,136.0,14114.3
300.680,136.0,14115.8
300.720,134.0,14117.3
300.760,134.0,14118.8
300.800,131.0,14120.2
300.840,131.0,14121.7
300.880,131.0,14123.2
300.920,130.0,14124.6
300.960,130.0,14126.1
301.000,126.0,14127.5
301.040,126.0,14128.9
301.080,126.0,14130.3
301.120,123.0,14131.7
301.160,123.0,14133.0
301.200,121.0,14134.4
301.240,121.0,14135.7
301.280,121.0,14137.1
301.320,118.0,14138.4
301.360,118.0,14139.7
301.400,115.0,14141.0
301.440,115.0,14142.3
301.480,115.0,14143.6
301.520,113.0,14144.8
301.560,113.0,14146.1
301.600,112.0,14147.3
