lap_t,speed
278.000,183
278.040,183
278.080,183
278.120,180
278.160,180
278.200,176
278.240,176
278.280,176
278.320,174
278.360,174
278.400,171
278.440,171
278.480,171
278.520,169
278.560,169
278.600,168
278.640,168
278.680,168
278.720,166
278.760,166
278.800,165
278.840,165
278.880,165
278.920,165
278.960,165
279.000,164
279.040,164
279.080,164
279.120,163
279.160,163
279.200,163
279.240,163
279.280,163
279.320,162
279.360,162
279.400,163
279.440,163
279.480,163
279.520,163
279.560,163
279.600,163
279.640,163
279.680,163
279.720,162
279.760,162
279.800,162
279.840,162
279.880,162
279.920,161
279.960,161
280.000,161
280.040,161
280.080,161
280.120,161
280.160,161
280.200,160
280.240,160
280.280,160
280.320,159
280.360,159
280.400,159
280.440,159
280.480,159
280.520,159
280.560,159
280.600,159
280.640,158
280.680,158
280.720,158
280.760,158
280.800,158
280.840,158
280.880,158
280.920,159
280.960,159
281.000,160
281.040,160
281.080,160
281.120,160
281.160,160
281.200,159
281.240,159
281.280,159
281.320,159
281.360,159
281.400,157
281.440,157
281.480,157
281.520,156
281.560,156
281.600,154
281.640,154
281.680,154
281.720,152
281.760,152
281.800,151
281.840,151
281.880,151
281.920,149
281.960,149
282.000,146
282.040,146
282.080,146
282.120,145
282.160,145
282.200,144
282.240,144
282.280,144
282.320,143
282.360,143
282.400,143
282.440,143
282.480,143
282.520,142
282.560,142
282.600,141
282.640,141
282.680,141
282.720,140
282.760,140
282.800,138
282.840,138
282.880,138
282.920,138
282.960,138
283.000,138
283.040,138
283.080,138
283.120,137
283.160,137
283.200,138
283.240,138
283.280,138
283.320,138
283.360,138
283.400,139
283.440,139
283.480,139
283.520,138
283.560,138
283.600,138
283.640,138
283.680,138
283.720,138
283.760,138
283.800,137
283.840,137
283.880,137
283.920,136
283.960,136
284.000,137
284.040,137
284.080,137
284.120,137
284.160,137
284.200,137
284.240,137
284.280,137
284.320,137
284.360,137
284.400,138
284.440,138
284.480,138
284.520,138
284.560,138
284.600,138
284.640,138
284.680,138
284.720,137
284.760,137
284.800,138
284.840,138
284.880,138
284.920,138
284.960,138
285.000,138
285.040,138
285.080,138
285.120,138
285.160,138
285.200,137
285.240,137
285.280,137
285.320,137
285.360,137
285.400,137
285.440,137
285.480,137
285.520,138
285.560,138
285.600,138
285.640,138
285.680,138
285.720,139
285.760,139
285.800,140
285.840,140
285.880,140
285.920,140
285.960,140
286.000,141
286.040,141
286.080,141
286.120,140
286.160,140
286.200,141
286.240,141
286.280,141
286.320,141
286.360,141
286.400,142
286.440,142
286.480,142
286.520,144
286.560,144
286.600,146
286.640,146
286.680,146
286.720,147
286.760,147
286.800,149
286.840,149
286.880,149
286.920,151
286.960,151
287.000,153
287.040,153
287.080,153
287.120,155
287.160,155
287.200,157
287.240,157
287.280,157
287.320,158
287.360,158
287.400,161
287.440,161
287.480,161
287.520,163
287.560,163
287.600,165
287.640,165
287.680,165
287.720,168
287.760,168
287.800,170
287.840,170
287.880,170
287.920,173
287.960,173
288.000,175
288.040,175
288.080,175
288.120,177
288.160,177
288.200,176
288.240,176
288.280,176
288.320,174
288.360,174
288.400,171
288.440,171
288.480,171
288.520,169
288.560,169
288.600,165
288.640,165
288.680,165
288.720,160
288.760,160
288.800,156
288.840,156
288.880,156
288.920,149
288.960,149
289.000,145
289.040,145
289.080,145
289.120,141
289.160,141
289.200,137
289.240,137
289.280,137
289.320,135
289.360,135
289.400,133
289.440,133
289.480,133
289.520,131
289.560,131
289.600,130
289.640,130
289.680,130
289.720,129
289.760,129
289.800,127
289.840,127
289.880,127
289.920,126
289.960,126
290.000,127
290.040,127
290.080,127
290.120,126
290.160,126
290.200,125
290.240,125
290.280,125
290.320,124
290.360,124
290.400,124
290.440,124
290.480,124
290.520,124
290.560,124
290.600,123
290.640,123
290.680,123
290.720,122
290.760,122
290.800,121
290.840,121
290.880,121
290.920,119
290.960,119
291.000,118
291.040,118
291.080,118
291.120,117
291.160,117
291.200,117
291.240,117
291.280,117
291.320,118
291.360,118
291.400,118
291.440,118
291.480,118
291.520,118
291.560,118
291.600,116
291.640,116
291.680,116
291.720,117
291.760,117
291.800,120
291.840,120
291.880,120
291.920,122
291.960,122
292.000,123
292.040,123
292.080,123
292.120,125
292.160,125
292.200,126
292.240,126
292.280,126
292.320,127
292.360,127
292.400,128
292.440,128
292.480,128
292.520,128
292.560,128
292.600,131
292.640,131
292.680,131
292.720,131
292.760,131
292.800,133
292.840,133
292.880,133
292.920,135
292.960,135
293.000,137
293.040,137
293.080,137
293.120,138
293.160,138
293.200,141
293.240,141
293.280,141
293.320,142
293.360,142
293.400,145
293.440,145
293.480,145
293.520,147
293.560,147
293.600,149
293.640,149
293.680,149
293.720,152
293.760,152
293.800,154
293.840,154
293.880,154
293.920,157
293.960,157
294.000,159
294.040,159
294.080,159
294.120,156
294.160,156
294.200,154
294.240,154
294.280,154
294.320,152
294.360,152
294.400,149
294.440,149
294.480,149
294.520,145
294.560,145
294.600,142
294.640,142
294.680,142
294.720,138
294.760,138
294.800,135
294.840,135
294.880,135
294.920,131
294.960,131
295.000,128
295.040,128
295.080,128
295.120,125
295.160,125
295.200,124
295.240,124
295.280,124
295.320,122
295.360,122
295.400,121
295.440,121
295.480,121
295.520,122
295.560,122
295.600,120
295.640,120
295.680,120
295.720,120
295.760,120
295.800,119
295.840,119
295.880,119
295.920,119
295.960,119
296.000,119
296.040,119
296.080,119
296.120,117
296.160,117
296.200,117
296.240,117
296.280,117
296.320,116
296.360,116
296.400,115
296.440,115
296.480,115
296.520,115
296.560,115
296.600,115
296.640,115
296.680,115
296.720,115
296.760,115
296.800,114
296.840,114
296.880,114
296.920,115
296.960,115
297.000,115
297.040,115
297.080,115
297.120,115
297.160,115
297.200,116
297.240,116
297.280,116
297.320,116
297.360,116
297.400,117
297.440,117
297.480,117
297.520,118
297.560,118
297.600,119
297.640,119
297.680,119
297.720,119
297.760,119
297.800,120
297.840,120
297.880,120
297.920,121
297.960,121
298.000,121
298.040,121
298.080,121
298.120,122
298.160,122
298.200,122
298.240,122
298.280,122
298.320,124
298.360,124
298.400,125
298.440,125
298.480,125
298.520,126
298.560,126
298.600,128
298.640,128
298.680,128
298.720,129
298.760,129
298.800,130
298.840,130
298.880,130
298.920,132
298.960,132
299.000,133
299.040,133
299.080,133
299.120,134
299.160,134
299.200,136
299.240,136
299.280,136
299.320,137
299.360,137
299.400,139
299.440,139
299.480,139
299.520,140
299.560,140
299.600,141
299.640,141
299.680,141
299.720,143
299.760,143
299.800,143
299.840,143
299.880,143
299.920,144
299.960,144
300.000,144
300.040,144
300.080,144
300.120,143
300.160,143
300.200,143
300.240,143
300.280,143
300.320,142
300.360,142
300.400,141
300.440,141
300.480,141
300.520,139
300.560,139
300.600,136
300.640,136
300.680,136
300.720,134
300.760,134
300.800,131
300.840,131
300.880,131
300.920,130
300.960,130
301.000,126
301.040,126
301.080,126
301.120,123
301.160,123
301.200,121
301.240,121
301.280,121
301.320,118
301.360,118
301.400,115
301.440,115
301.480,115
301.520,113
301.560,113
301.600,112
301.640,112
301.680,112
301.720,110
301.760,110
301.800,111
301.840,111
301.880,111
301.920,111
301.960,111
302.000,111
302.040,111
302.080,111
302.120,111
302.160,111
302.200,111
302.240,111
302.280,111
302.320,111
302.360,111
302.400,112
302.440,112
302.480,112
302.520,112
302.560,112
302.600,112
302.640,112
302.680,112
302.720,111
302.760,111
302.800,111
302.840,111
302.880,111
302.920,112
302.960,112
303.000,112
303.040,112
303.080,112
303.120,112
303.160,112
303.200,113
303.240,113
303.280,113
303.320,115
303.360,115
303.400,117
303.440,117
303.480,117
303.520,119
303.560,119
303.600,121
303.640,121
303.680,121
303.720,123
303.760,123
303.800,125
303.840,125
303.880,125
303.920,127
303.960,127
304.000,129
304.040,129
304.080,129
304.120,131
304.160,131
304.200,133
304.240,133
304.280,133
304.320,136
304.360,136
304.400,138
304.440,138
304.480,138
304.520,141
304.560,141
304.600,143
304.640,143
304.680,143
304.720,146
304.760,146
304.800,148
304.840,148
304.880,148
304.920,151
304.960,151
305.000,153
305.040,153
305.080,153
305.120,156
305.160,156
305.200,159
305.240,159
305.280,159
305.320,161
305.360,161
305.400,164
305.440,164
305.480,164
305.520,167
305.560,167
305.600,169
305.640,169
305.680,169
305.720,171
305.760,171
305.800,173
305.840,173
305.880,173
305.920,172
305.960,172
306.000,169
306.040,169
306.080,169
306.120,167
306.160,167
306.200,163
306.240,163
306.280,163
306.320,160
306.360,160
306.400,156
306.440,156
306.480,156
306.520,153
306.560,153
306.600,149
306.640,149
306.680,149
306.720,145
306.760,145
306.800,141
306.840,141
306.880,141
306.920,137
306.960,137
307.000,135
307.040,135
307.080,135
307.120,133
307.160,133
307.200,130
307.240,130
307.280,130
307.320,128
307.360,128
307.400,124
307.440,124
307.480,124
307.520,120
307.560,120
307.600,117
307.640,117
307.680,117
307.720,115
307.760,115
307.800,113
307.840,113
307.880,113
307.920,113
307.960,113
308.000,112
308.040,112
308.080,112
308.120,112
308.160,112
308.200,111
308.240,111
308.280,111
308.320,109
308.360,109
308.400,108
308.440,108
308.480,108
308.520,107
308.560,107
308.600,106
308.640,106
308.680,106
308.720,105
308.760,105
308.800,104
308.840,104
308.880,104
308.920,103
308.960,103
309.000,102
309.040,102
309.080,102
309.120,101
309.160,101
309.200,101
309.240,101
309.280,101
309.320,101
309.360,101
309.400,102
309.440,102
309.480,102
309.520,103
309.560,103
309.600,104
309.640,104
309.680,104
309.720,105
309.760,105
309.800,107
309.840,107
309.880,107
309.920,108
309.960,108
310.000,110
310.040,110
310.080,110
310.120,112
310.160,112
310.200,113
310.240,113
310.280,113
310.320,115
310.360,115
310.400,117
310.440,117
310.480,117
310.520,119
310.560,119
310.600,119
310.640,119
310.680,119
310.720,121
310.760,121
310.800,122
310.840,122
310.880,122
310.920,123
310.960,123
311.000,125
311.040,125
311.080,125
311.120,126
311.160,126
311.200,128
311.240,128
311.280,128
311.320,130
311.360,130
311.400,132
311.440,132
311.480,132
311.520,134
311.560,134
311.600,136
311.640,136
311.680,136
311.720,138
311.760,138
311.800,141
311.840,141
311.880,141
311.920,142
311.960,142
312.000,145
312.040,145
312.080,145
312.120,148
312.160,148
312.200,150
312.240,150
312.280,150
312.320,151
312.360,151
312.400,154
312.440,154
312.480,154
312.520,156
312.560,156
312.600,159
312.640,159
312.680,159
312.720,161
312.760,161
312.800,163
312.840,163
312.880,163
312.920,166
312.960,166
313.000,168
313.040,168
313.080,168
313.120,170
313.160,170
313.200,170
313.240,170
313.280,170
313.320,169
313.360,169
313.400,166
313.440,166
313.480,166
313.520,164
313.560,164
313.600,160
313.640,160
313.680,160
313.720,156
313.760,156
313.800,153
313.840,153
313.880,153
313.920,148
313.960,148
314.000,145
314.040,145
314.080,145
314.120,141
314.160,141
314.200,137
314.240,137
314.280,137
314.320,135
314.360,135
314.400,131
314.440,131
314.480,131
314.520,129
314.560,129
314.600,127
314.640,127
314.680,127
314.720,124
314.760,124
314.800,121
314.840,121
314.880,121
314.920,118
314.960,118
315.000,117
315.040,117
315.080,117
315.120,115
315.160,115
315.200,114
315.240,114
315.280,114
315.320,112
315.360,112
315.400,111
315.440,111
315.480,111
315.520,109
315.560,109
315.600,108
315.640,108
315.680,108
315.720,108
315.760,108
315.800,107
315.840,107
315.880,107
315.920,106
315.960,106
316.000,105
316.040,105
316.080,105
316.120,104
316.160,104
316.200,103
316.240,103
316.280,103
316.320,102
316.360,102
316.400,102
316.440,102
316.480,102
316.520,102
316.560,102
316.600,103
316.640,103
316.680,103
316.720,103
316.760,103
316.800,104
316.840,104
316.880,104
316.920,105
316.960,105
317.000,105
317.040,105
317.080,105
317.120,106
317.160,106
317.200,107
317.240,107
317.280,107
317.320,108
317.360,108
317.400,109
317.440,109
317.480,109
317.520,110
317.560,110
317.600,111
317.640,111
317.680,111
317.720,113
317.760,113
317.800,113
317.840,113
317.880,113
317.920,115
317.960,115
318.000,117
318.040,117
318.080,117
318.120,118
318.160,118
318.200,120
318.240,120
318.280,120
318.320,122
318.360,122
318.400,124
318.440,124
318.480,124
318.520,128
318.560,128
318.600,130
318.640,130
318.680,130
318.720,133
318.760,133
318.800,136
318.840,136
318.880,136
318.920,136
318.960,136
319.000,138
319.040,138
319.080,138
319.120,139
319.160,139
319.200,139
319.240,139
319.280,139
319.320,141
319.360,141
319.400,142
319.440,142
319.480,142
319.520,142
319.560,142
319.600,144
319.640,144
319.680,144
319.720,146
319.760,146
319.800,147
319.840,147
319.880,147
319.920,149
319.960,149
320.000,151
320.040,151
320.080,151
320.120,152
320.160,152
320.200,155
320.240,155
320.280,155
320.320,156
320.360,156
320.400,157
320.440,157
320.480,157
320.520,159
320.560,159
320.600,161
320.640,161
320.680,161
320.720,163
320.760,163
320.800,165
320.840,165
320.880,165
320.920,167
320.960,167
321.000,169
321.040,169
321.080,169
321.120,170
321.160,170
321.200,170
321.240,170
321.280,170
321.320,172
321.360,172
321.400,171
321.440,171
321.480,171
321.520,172
321.560,172
321.600,171
321.640,171
321.680,171
321.720,171
321.760,171
321.800,171
321.840,171
321.880,171
321.920,171
321.960,171
322.000,171
322.040,171
322.080,171
322.120,170
322.160,170
322.200,171
322.240,171
322.280,171
322.320,169
322.360,169
322.400,170
322.440,170
322.480,170
322.520,169
322.560,169
322.600,169
322.640,169
322.680,169
322.720,169
322.760,169
322.800,168
322.840,168
322.880,168
322.920,168
322.960,168
323.000,167
323.040,167
323.080,167
323.120,168
323.160,168
323.200,168
323.240,168
323.280,168
323.320,169
323.360,169
323.400,169
323.440,169
323.480,169
323.520,169
323.560,169
323.600,169
323.640,169
323.680,169
323.720,170
323.760,170
323.800,170
323.840,170
323.880,170
323.920,171
323.960,171
324.000,172
324.040,172
324.080,172
324.120,173
324.160,173
324.200,174
324.240,174
324.280,174
324.320,175
324.360,175
324.400,177
324.440,177
324.480,177
324.520,178
324.560,178
324.600,179
324.640,179
324.680,179
324.720,181
324.760,181
324.800,182
324.840,182
324.880,182
324.920,183
324.960,183
325.000,185
325.040,185
325.080,185
325.120,186
325.160,186
325.200,188
325.240,188
325.280,188
325.320,188
325.360,188
325.400,190
325.440,190
325.480,190
325.520,192
325.560,192
325.600,194
325.640,194
325.680,194
325.720,196
325.760,196
325.800,198
325.840,198
325.880,198
325.920,200
325.960,200
326.000,
326.040,201
326.080,201
326.120,204
326.160,204
326.200,206
326.240,206
326.280,206
326.320,206
326.360,206
326.400,204
326.440,204
326.480,204
326.520,202
326.560,202
326.600,200
326.640,200
326.680,200
326.720,197
326.760,197
326.800,194
326.840,194
326.880,194
326.920,191
326.960,191
327.000,189
327.040,189
327.080,189
327.120,186
327.160,186
327.200,183
327.240,183
327.280,183
327.320,182
327.360,182
327.400,180
327.440,180
327.480,180
327.520,181
327.560,181
327.600,181
327.640,181
327.680,181
327.720,180
327.760,180
327.800,179
327.840,179
327.880,179
327.920,178
327.960,178
328.000,178
328.040,178
328.080,178
328.120,174
328.160,174
328.200,170
328.240,170
328.280,170
328.320,166
328.360,166
328.400,163
328.440,163
328.480,163
328.520,160
328.560,160
328.600,158
328.640,158
328.680,158
328.720,156
328.760,156
328.800,154
328.840,154
328.880,154
328.920,152
328.960,152
329.000,150
329.040,150
329.080,150
329.120,149
329.160,149
329.200,148
329.240,148
329.280,148
329.320,148
329.360,148
329.400,147
329.440,147
329.480,147
329.520,146
329.560,146
329.600,145
329.640,145
329.680,145
329.720,145
329.760,145
329.800,145
329.840,145
329.880,145
329.920,145
329.960,145
330.000,146
330.040,146
330.080,146
330.120,145
330.160,145
330.200,145
330.240,145
330.280,145
330.320,146
330.360,146
330.400,145
330.440,145
330.480,145
330.520,144
330.560,144
330.600,144
330.640,144
330.680,144
330.720,144
330.760,144
330.800,144
330.840,144
330.880,144
330.920,145
330.960,145
331.000,145
331.040,145
331.080,145
331.120,145
331.160,145
331.200,145
331.240,145
331.280,145
331.320,145
331.360,145
331.400,145
331.440,145
331.480,145
331.520,146
331.560,146
331.600,147
331.640,147
331.680,147
331.720,148
331.760,148
331.800,148
331.840,148
331.880,148
331.920,148
331.960,148
332.000,148
332.040,148
332.080,148
332.120,149
332.160,149
332.200,149
332.240,149
332.280,149
332.320,150
332.360,150
332.400,151
332.440,151
332.480,151
332.520,151
332.560,151
332.600,152
332.640,152
332.680,152
332.720,153
332.760,153
332.800,154
332.840,154
332.880,154
332.920,155
332.960,155
333.000,156
333.040,156
333.080,156
333.120,158
333.160,158
333.200,159
333.240,159
333.280,159
333.320,160
333.360,160
333.400,160
333.440,160
333.480,160
333.520,161
333.560,161
333.600,161
333.640,161
333.680,161
333.720,161
333.760,161
333.800,161
333.840,161
333.880,161
333.920,161
333.960,161
334.000,161
334.040,161
334.080,161
334.120,161
334.160,161
334.200,161
334.240,161
334.280,161
334.320,162
334.360,162
334.400,162
334.440,162
334.480,162
334.520,163
334.560,163
334.600,163
334.640,163
334.680,163
334.720,164
334.760,164
334.800,165
334.840,165
334.880,165
334.920,166
334.960,166
335.000,168
335.040,168
335.080,168
335.120,169
335.160,169
335.200,170
335.240,170
335.280,170
335.320,172
335.360,172
335.400,173
335.440,173
335.480,173
335.520,175
335.560,175
335.600,176
335.640,176
335.680,176
335.720,177
335.760,177
335.800,179
335.840,179
335.880,179
335.920,180
335.960,180
336.000,182
336.040,182
336.080,182
336.120,184
336.160,184
336.200,185
336.240,185
336.280,185
336.320,187
336.360,187
336.400,190
336.440,190
336.480,190
336.520,192
336.560,192
336.600,193
336.640,193
336.680,193
336.720,196
336.760,196
336.800,196
336.840,196
336.880,196
336.920,196
336.960,196
337.000,196
337.040,196
337.080,196
337.120,197
337.160,197
337.200,196
337.240,196
337.280,196
337.320,196
337.360,196
337.400,195
337.440,195
337.480,195
337.520,195
337.560,195
337.600,195
337.640,195
337.680,195
337.720,195
337.760,195
337.800,194
337.840,194
337.880,194
337.920,194
337.960,194
338.000,193
338.040,193
338.080,193
338.120,193
338.160,193
338.200,193
338.240,193
338.280,193
338.320,193
338.360,193
338.400,192
338.440,192
338.480,192
338.520,192
338.560,192
338.600,193
338.640,193
338.680,193
338.720,192
338.760,192
338.800,193
338.840,193
338.880,193
338.920,193
338.960,193
339.000,193
339.040,193
339.080,193
339.120,194
339.160,194
339.200,194
339.240,194
339.280,194
339.320,195
339.360,195
339.400,196
339.440,196
339.480,196
339.520,197
339.560,197
339.600,197
339.640,197
339.680,197
339.720,197
339.760,197
339.800,198
339.840,198
339.880,198
339.920,197
339.960,197
340.000,198
340.040,198
340.080,198
340.120,197
340.160,197
340.200,197
340.240,197
340.280,197
340.320,197
340.360,197
340.400,197
340.440,197
340.480,197
340.520,195
340.560,195
340.600,196
340.640,196
340.680,196
340.720,194
340.760,194
340.800,193
340.840,193
340.880,193
340.920,193
340.960,193
341.000,191
341.040,191
341.080,191
341.120,190
341.160,190
341.200,190
341.240,190
341.280,190
341.320,190
341.360,190
341.400,189
341.440,189
341.480,189
341.520,189
341.560,189
341.600,189
341.640,189
341.680,189
341.720,189
341.760,189
341.800,189
341.840,189
341.880,189
341.920,189
341.960,189
342.000,189
342.040,189
342.080,189
342.120,190
342.160,190
342.200,190
342.240,190
342.280,190
342.320,191
342.360,191
342.400,192
342.440,192
342.480,192
342.520,192
342.560,192
342.600,194
342.640,194
342.680,194
342.720,195
342.760,195
342.800,197
342.840,197
342.880,197
342.920,197
342.960,197
343.000,200
343.040,200
343.080,200
343.120,201
343.160,201
343.200,203
343.240,203
343.280,203
343.320,204
343.360,204
343.400,206
343.440,206
343.480,206
343.520,206
343.560,206
343.600,206
343.640,206
343.680,206
343.720,207
343.760,207
343.800,208
343.840,208
343.880,208
343.920,209
343.960,209
344.000,211
344.040,211
344.080,211
344.120,212
344.160,212
344.200,214
344.240,214
344.280,214
344.320,213
344.360,213
344.400,213
344.440,213
344.480,213
344.520,214
344.560,214
344.600,214
344.640,214
344.680,214
344.720,214
344.760,214
344.800,214
344.840,214
344.880,214
344.920,214
344.960,214
345.000,214
345.040,214
345.080,214
345.120,215
345.160,215
345.200,215
345.240,215
345.280,215
345.320,217
345.360,217
345.400,218
345.440,218
345.480,218
345.520,218
345.560,218
345.600,220
345.640,220
345.680,220
345.720,221
345.760,221
345.800,223
345.840,223
345.880,223
345.920,224
345.960,224
346.000,225
346.040,225
346.080,225
346.120,226
346.160,226
346.200,
346.240,
346.280,
346.320,228
346.360,228
346.400,230
346.440,230
346.480,230
346.520,
346.560,231
346.600,232
346.640,232
346.680,232
346.720,234
346.760,234
346.800,235
346.840,235
346.880,235
346.920,236
346.960,236
347.000,238
347.040,238
347.080,238
347.120,239
347.160,239
347.200,
347.240,
347.280,
347.320,242
347.360,242
347.400,243
347.440,243
347.480,243
347.520,245
347.560,245
347.600,246
347.640,246
347.680,246
347.720,247
347.760,247
347.800,249
347.840,249
347.880,249
347.920,250
347.960,250
348.000,251
348.040,251
348.080,251
348.120,253
348.160,253
348.200,254
348.240,254
348.280,254
348.320,255
348.360,255
348.400,256
348.440,256
348.480,256
348.520,255
348.560,255
348.600,253
348.640,253
348.680,253
348.720,249
348.760,249
348.800,246
348.840,246
348.880,246
348.920,243
348.960,243
349.000,239
349.040,239
349.080,239
349.120,235
349.160,235
349.200,
349.240,
349.280,
349.320,
349.360,
349.400,224
349.440,224
349.480,
349.520,
349.560,
349.600,218
349.640,218
349.680,218
349.720,214
349.760,214
349.800,210
349.840,210
349.880,210
349.920,205
349.960,205
350.000,202
350.040,202
350.080,202
350.120,199
350.160,199
350.200,196
350.240,196
350.280,196
350.320,195
350.360,195
350.400,192
350.440,192
350.480,192
350.520,190
350.560,190
350.600,187
350.640,187
350.680,187
350.720,184
350.760,184
350.800,180
350.840,180
350.880,180
350.920,177
350.960,177
351.000,174
351.040,174
351.080,174
351.120,171
351.160,171
351.200,170
351.240,170
351.280,170
351.320,169
351.360,169
351.400,167
351.440,167
351.480,167
351.520,166
351.560,166
351.600,165
351.640,165
351.680,165
351.720,164
351.760,164
351.800,161
351.840,161
351.880,161
351.920,160
351.960,160
352.000,159
352.040,159
352.080,159
352.120,157
352.160,157
352.200,157
352.240,157
352.280,157
352.320,156
352.360,156
352.400,155
352.440,155
352.480,155
352.520,155
352.560,155
352.600,154
352.640,154
352.680,154
352.720,153
352.760,153
352.800,153
352.840,153
352.880,153
352.920,153
352.960,153
353.000,154
353.040,154
353.080,154
353.120,155
353.160,155
353.200,156
353.240,156
353.280,156
353.320,156
353.360,156
353.400,157
353.440,157
353.480,157
353.520,157
353.560,157
353.600,156
353.640,156
353.680,156
353.720,157
353.760,157
353.800,157
353.840,157
353.880,157
353.920,157
353.960,157
354.000,158
354.040,158
354.080,158
354.120,158
354.160,158
354.200,161
354.240,161
354.280,161
354.320,163
354.360,163
354.400,163
354.440,163
354.480,163
354.520,162
354.560,162
354.600,158
354.640,158
354.680,158
354.720,154
354.760,154
354.800,151
354.840,151
354.880,151
354.920,147
354.960,147
355.000,146
355.040,146
355.080,146
355.120,142
355.160,142
355.200,138
355.240,138
355.280,138
355.320,135
355.360,135
355.400,133
355.440,133
355.480,133
355.520,129
355.560,129
355.600,127
355.640,127
355.680,127
355.720,125
355.760,125
355.800,123
355.840,123
355.880,123
355.920,121
355.960,121
356.000,121
356.040,121
356.080,121
356.120,120
356.160,120
356.200,119
356.240,119
356.280,119
356.320,118
356.360,118
356.400,117
356.440,117
356.480,117
356.520,116
356.560,116
356.600,115
356.640,115
356.680,115
356.720,116
356.760,116
356.800,116
356.840,116
356.880,116
356.920,116
356.960,116
357.000,117
357.040,117
357.080,117
357.120,117
357.160,117
357.200,117
357.240,117
357.280,117
357.320,118
357.360,118
357.400,119
357.440,119
357.480,119
357.520,120
357.560,120
357.600,121
357.640,121
357.680,121
357.720,122
357.760,122
357.800,123
357.840,123
357.880,123
357.920,124
357.960,124
358.000,125
358.040,125
358.080,125
358.120,127
358.160,127
358.200,129
358.240,129
358.280,129
358.320,130
358.360,130
358.400,132
358.440,132
358.480,132
358.520,133
358.560,133
358.600,135
358.640,135
358.680,135
358.720,136
358.760,136
358.800,138
358.840,138
358.880,138
358.920,139
358.960,139
359.000,141
359.040,141
359.080,141
359.120,142
359.160,142
359.200,145
359.240,145
359.280,145
359.320,147
359.360,147
359.400,148
359.440,148
359.480,148
359.520,151
359.560,151
359.600,153
359.640,153
359.680,153
359.720,156
359.760,156
359.800,158
359.840,158
359.880,158
359.920,161
359.960,161
360.000,163
360.040,163
360.080,163
360.120,166
360.160,166
360.200,168
360.240,168
360.280,168
360.320,170
360.360,170
360.400,173
360.440,173
360.480,173
360.520,174
360.560,174
360.600,173
360.640,173
360.680,173
360.720,168
360.760,168
360.800,164
360.840,164
360.880,164
360.920,160
360.960,160
361.000,154
361.040,154
361.080,154
361.120,150
361.160,150
361.200,146
361.240,146
361.280,146
361.320,142
361.360,142
361.400,138
361.440,138
361.480,138
361.520,133
361.560,133
361.600,129
361.640,129
361.680,129
361.720,126
361.760,126
361.800,122
361.840,122
361.880,122
361.920,118
361.960,118
362.000,114
362.040,114
362.080,114
362.120,111
362.160,111
362.200,108
362.240,108
362.280,108
362.320,107
362.360,107
362.400,106
362.440,106
362.480,106
362.520,105
362.560,105
362.600,104
362.640,104
362.680,104
362.720,104
362.760,104
362.800,103
362.840,103
362.880,103
362.920,103
362.960,103
363.000,102
363.040,102
363.080,102
363.120,102
363.160,102
363.200,101
363.240,101
363.280,101
363.320,100
363.360,100
363.400,100
363.440,100
363.480,100
363.520,99
363.560,99
363.600,99
363.640,99
363.680,99
363.720,99
363.760,99
363.800,99
363.840,99
363.880,99
363.920,99
363.960,99
364.000,99
364.040,99
364.080,99
364.120,101
364.160,101
364.200,100
364.240,100
364.280,100
364.320,101
364.360,101
364.400,102
364.440,102
364.480,102
364.520,101
364.560,101
364.600,103
364.640,103
364.680,103
364.720,103
364.760,103
364.800,104
364.840,104
364.880,104
364.920,106
364.960,106
365.000,107
365.040,107
365.080,107
365.120,108
365.160,108
365.200,111
365.240,111
365.280,111
365.320,110
365.360,110
365.400,112
365.440,112
365.480,112
365.520,112
365.560,112
365.600,113
365.640,113
365.680,113
365.720,115
365.760,115
365.800,117
365.840,117
365.880,117
365.920,118
365.960,118
366.000,120
366.040,120
366.080,120
366.120,123
366.160,123
366.200,125
366.240,125
366.280,125
366.320,126
366.360,126
366.400,129
366.440,129
366.480,129
366.520,132
366.560,132
366.600,134
366.640,134
366.680,134
366.720,138
366.760,138
366.800,140
366.840,140
366.880,140
366.920,143
366.960,143
367.000,145
367.040,145
367.080,145
367.120,147
367.160,147
367.200,150
367.240,150
367.280,150
367.320,153
367.360,153
367.400,154
367.440,154
367.480,154
367.520,157
367.560,157
367.600,160
367.640,160
367.680,160
367.720,161
367.760,161
367.800,164
367.840,164
367.880,164
367.920,166
367.960,166
368.000,168
368.040,168
368.080,168
368.120,170
368.160,170
368.200,173
368.240,173
368.280,173
368.320,174
368.360,174
368.400,177
368.440,177
368.480,177
368.520,179
368.560,179
368.600,181
368.640,181
368.680,181
368.720,183
368.760,183
368.800,185
368.840,185
368.880,185
368.920,187
368.960,187
369.000,188
369.040,188
369.080,188
369.120,190
369.160,190
369.200,192
369.240,192
369.280,192
369.320,194
369.360,194
369.400,196
369.440,196
369.480,196
369.520,198
369.560,198
369.600,199
369.640,199
369.680,199
369.720,200
369.760,200
369.800,199
369.840,199
369.880,199
369.920,198
369.960,198
370.000,195
370.040,195
370.080,195
370.120,192
370.160,192
370.200,187
370.240,187
370.280,187
370.320,183
370.360,183
370.400,179
370.440,179
370.480,179
370.520,174
370.560,174
370.600,169
370.640,169
370.680,169
370.720,165
370.760,165
370.800,161
370.840,161
370.880,161
370.920,158
370.960,158
371.000,156
371.040,156
371.080,156
371.120,153
371.160,153
371.200,152
371.240,152
371.280,152
371.320,150
